Symbols,Score
NR1H2,0.312
NR1H3,0.293
NR1H4,0.264
NR1I2,0.391
NR1I3,0.443
NR2C1,0.388
NR2C2,0.357
NR2C2AP,0.411
NR2E1,0.296
NR2E3,0.307
NR2F1,0.395
NR2F2,0.326
NR2F6,0.37
NR3C1,0.466
NR3C2,0.44
NR4A1,0.394
NR4A2,0.341
NR4A3,0.301
NR5A1,0.328
NR5A2,0.359
NR6A1,0.33
NRAP,0.432
NRARP,0.102
NRAS,0.353
NRBF2,0.453
NRBP1,0.463
NRBP2,0.306
NRCAM,0.298
NRDC,0.427
NRDE2,0.211
NREP,0.452
NRF1,0.484
NRG1,0.3
NRG2,0.273
NRG3,0.279
NRG4,0.298
NRGN,0.369
NRIP1,0.411
NRIP2,0.417
NRIP3,0.185
NRK,0.307
NRL,0.417
NRM,0.412
NRN1,0.164
NRN1L,0.286
NRP1,0.273
NRP2,0.249
NRROS,0.31
NRSN1,0.371
NRSN2,0.332
NRTN,0.293
NRXN1,0.329
NRXN2,0.302
NRXN3,0.281
NSA2,0.326
NSD1,0.383
NSD2,0.389
NSD3,0.432
NSDHL,0.293
NSF,0.419
NSFL1C,0.593
NSG1,0.4
NSG2,0.41
NSL1,0.59
NSMAF,0.427
NSMCE1,0.461
NSMCE2,0.482
NSMCE3,0.454
NSMCE4A,0.479
NSMF,0.406
NSRP1,0.426
NSUN2,0.459
NSUN3,0.309
NSUN4,0.41
NSUN5,0.349
NSUN6,0.327
NSUN7,0.11
NT5C,0.344
NT5C1A,0.351
NT5C1B,0.363
NT5C2,0.364
NT5C3A,0.323
NT5C3B,0.416
NT5DC1,0.126
NT5DC2,0.126
NT5DC3,0.163
NT5DC4,0.126
NT5E,0.311
NT5M,0.296
NTAN1,0.296
NTAQ1,0.44
NTF3,0.301
NTF4,0.3
NTHL1,0.375
NTM,0.31
NTMT1,0.492
NTMT2,0.318
NTN1,0.34
NTN3,0.425
NTN4,0.328
NTN5,0.144
NTNG1,0.347
NTNG2,0.401
NTPCR,0.169
NTRK1,0.268
NTRK2,0.274
NTRK3,0.223
NTS,0.38
NTSR1,0.296
NTSR2,0.218
NUAK1,0.479
NUAK2,0.446
NUB1,0.389
NUBP1,0.522
NUBP2,0.586
NUBPL,0.391
NUCB1,0.417
NUCB2,0.429
NUCKS1,0.374
NUDC,0.575
NUDCD1,0.515
NUDCD2,0.578
NUDCD3,0.549
NUDT1,0.345
NUDT10,0.314
NUDT11,0.27
NUDT12,0.392
NUDT13,0.308
NUDT14,0.396
NUDT15,0.354
NUDT16,0.328
NUDT16L1,0.382
NUDT17,0.311
NUDT18,0.332
NUDT19,0.409
NUDT2,0.366
NUDT21,0.498
NUDT22,0.382
NUDT3,0.268
NUDT4,0.322
NUDT4B,0.258
NUDT5,0.381
NUDT6,0.367
NUDT7,0.376
NUDT8,0.082
NUDT9,0.229
NUF2,0.546
NUFIP1,0.502
NUFIP2,0.534
NUGGC,0.274
NUMA1,0.561
NUMB,0.405
NUMBL,0.397
NUP107,0.497
NUP133,0.456
NUP153,0.506
NUP155,0.389
NUP160,0.476
NUP188,0.266
NUP205,0.449
NUP210,0.365
NUP210L,0.259
NUP214,0.482
NUP35,0.472
NUP37,0.558
NUP42,0.477
NUP43,0.523
NUP50,0.453
NUP54,0.381
NUP58,0.4
NUP62,0.481
NUP62CL,0.357
NUP85,0.509
NUP88,0.411
NUP93,0.386
NUP98,0.462
NUPR1,0.407
NUPR2,0.317
NUS1,0.302
NUSAP1,0.595
NUTF2,0.413
NUTM1,0.433
NVL,0.428
NWD1,0.281
NWD2,0.199
NXF1,0.5
NXF2,0.43
NXF2B,0.43
NXF3,0.464
NXF5,0.405
NXN,0.345
NXNL1,0.24
NXNL2,0.047
NXPE1,0.067
NXPE2,0.202
NXPE3,0.067
NXPE4,0.195
NXPH1,0.195
NXPH2,0.267
NXPH3,0.267
NXPH4,0.279
NXT1,0.498
NXT2,0.473
NYAP1,0.105
NYAP2,0.252
NYNRIN,0.219
NYX,0.177
OARD1,0.205
OAS1,0.415
OAS2,0.408
OAS3,0.423
OASL,0.4
OAT,0.372
OAZ1,0.407
OAZ2,0.402
OAZ3,0.409
OBI1,0.188
OBP2A,0.224
OBP2B,0.218
OBSCN,0.478
OBSL1,0.532
OC90,0.207
OCA2,0.359
OCIAD1,0.392
OCIAD2,0.225
OCLN,0.394
OCM,0.346
OCM2,0.346
OCRL,0.401
OCSTAMP,0.127
ODAD1,0.498
ODAD2,0.337
ODAD3,0.552
ODAD4,0.477
ODAM,0.361
ODAPH,0.238
ODC1,0.407
ODF1,0.456
ODF2,0.719
ODF2L,0.527
ODF4,0.33
ODR4,0.086
OFD1,0.765
OGA,0.272
OGDH,0.338
OGDHL,0.395
OGFOD1,0.392
OGFOD2,0.115
OGFOD3,0.157
OGFR,0.437
OGFRL1,0.15
OGG1,0.329
OGN,0.347
OGT,0.317
OIP5,0.595
OIT3,0.379
OLA1,0.487
OLAH,0.247
OLFM1,0.335
OLFM2,0.407
OLFM3,0.361
OLFM4,0.433
OLFML1,0.067
OLFML2A,0.266
OLFML2B,0.067
OLFML3,0.122
OLIG1,0.415
OLIG2,0.363
OLIG3,0.388
OLR1,0.38
OMA1,0.27
OMD,0.253
OMG,0.193
OMP,0.365
ONECUT1,0.328
ONECUT2,0.409
ONECUT3,0.348
OOEP,0.426
OOSP1,0.067
OOSP2,0.067
OOSP3,0.067
OOSP4A,0.067
OOSP4B,0.067
OPA1,0.377
OPA3,0.31
OPALIN,0.227
OPCML,0.19
OPHN1,0.387
OPLAH,0.289
OPN1LW,0.206
OPN1MW,0.263
OPN1MW2,0.185
OPN1MW3,0.185
OPN1SW,0.205
OPN3,0.191
OPN4,0.188
OPN5,0.178
OPRD1,0.274
OPRK1,0.265
OPRL1,0.307
OPRM1,0.285
OPRPN,0.118
OPTC,0.107
OPTN,0.517
OR10A2,0.205
OR10A3,0.199
OR10A4,0.213
OR10A5,0.199
OR10A6,0.205
OR10A7,0.205
OR10AC1,0.205
OR10AD1,0.205
OR10AG1,0.205
OR10C1,0.205
OR10D3,0.205
OR10G2,0.205
OR10G3,0.205
OR10G4,0.205
OR10G6,0.205
OR10G7,0.205
OR10G8,0.205
OR10G9,0.205
OR10H1,0.203
OR10H2,0.203
OR10H3,0.203
OR10H4,0.234
OR10H5,0.203
OR10J1,0.199
OR10J3,0.205
OR10J4,0.205
OR10J5,0.203
OR10K1,0.205
OR10K2,0.205
OR10P1,0.205
OR10Q1,0.247
OR10R2,0.205
OR10S1,0.205
OR10T2,0.205
OR10V1,0.247
OR10W1,0.247
OR10X1,0.205
OR10Z1,0.205
OR11A1,0.205
OR11G2,0.205
OR11H1,0.205
OR11H12,0.205
OR11H2,0.205
OR11H4,0.203
OR11H6,0.205
OR11H7,0.203
OR11L1,0.254
OR12D1,0.205
OR12D2,0.205
OR12D3,0.205
OR13A1,0.247
OR13C2,0.205
OR13C3,0.205
OR13C4,0.205
OR13C5,0.205
OR13C7,0.205
OR13C8,0.205
OR13C9,0.205
OR13D1,0.205
OR13F1,0.195
OR13G1,0.205
OR13H1,0.205
OR13J1,0.205
OR14A16,0.247
OR14A2,0.247
OR14C36,0.247
OR14I1,0.247
OR14J1,0.247
OR14K1,0.247
OR14L1,0.247
OR1A1,0.205
OR1A2,0.212
OR1B1,0.205
OR1C1,0.199
OR1D2,0.262
OR1D4,0.168
OR1D5,0.199
OR1E1,0.199
OR1E2,0.225
OR1E3,0.205
OR1F1,0.218
OR1G1,0.218
OR1I1,0.205
OR1J1,0.205
OR1J2,0.205
OR1J4,0.205
OR1K1,0.205
OR1L1,0.205
OR1L3,0.205
OR1L4,0.205
OR1L6,0.205
OR1L8,0.205
OR1M1,0.205
OR1N1,0.205
OR1N2,0.205
OR1P1,0.205
OR1Q1,0.199
OR1S1,0.205
OR1S2,0.205
OR2A1,0.205
OR2A12,0.205
OR2A14,0.205
OR2A2,0.205
OR2A25,0.205
OR2A4,0.362
OR2A42,0.205
OR2A5,0.205
OR2A7,0.205
OR2AE1,0.205
OR2AG1,0.306
OR2AG2,0.205
OR2AJ1,0.205
OR2AK2,0.205
OR2AP1,0.205
OR2AT4,0.205
OR2B11,0.205
OR2B2,0.205
OR2B3,0.205
OR2B6,0.205
OR2C1,0.31
OR2C3,0.205
OR2D2,0.199
OR2D3,0.205
OR2F1,0.218
OR2F2,0.205
OR2G2,0.205
OR2G3,0.205
OR2G6,0.205
OR2H1,0.205
OR2H2,0.196
OR2J1,0.205
OR2J2,0.205
OR2J3,0.205
OR2K2,0.205
OR2L13,0.305
OR2L2,0.243
OR2L3,0.243
OR2L5,0.243
OR2L8,0.243
OR2M2,0.205
OR2M3,0.205
OR2M4,0.199
OR2M5,0.205
OR2M7,0.205
OR2S2,0.199
OR2T1,0.205
OR2T10,0.205
OR2T11,0.205
OR2T12,0.205
OR2T2,0.205
OR2T27,0.205
OR2T29,0.205
OR2T3,0.205
OR2T33,0.205
OR2T34,0.205
OR2T35,0.205
OR2T4,0.205
OR2T5,0.205
OR2T6,0.205
OR2T7,0.205
OR2T8,0.205
OR2V1,0.205
OR2V2,0.205
OR2W1,0.205
OR2W3,0.205
OR2Y1,0.205
OR2Z1,0.205
OR3A1,0.218
OR3A2,0.225
OR3A3,0.218
OR4A15,0.205
OR4A16,0.205
OR4A47,0.205
OR4A5,0.205
OR4A8,0.205
OR4B1,0.205
OR4C11,0.205
OR4C12,0.205
OR4C13,0.205
OR4C15,0.205
OR4C16,0.205
OR4C3,0.205
OR4C45,0.205
OR4C46,0.205
OR4C5,0.205
OR4C6,0.205
OR4D1,0.199
OR4D10,0.205
OR4D11,0.205
OR4D2,0.205
OR4D5,0.205
OR4D6,0.205
OR4D9,0.205
OR4E1,0.205
OR4E2,0.205
OR4F15,0.205
OR4F16,0.205
OR4F17,0.205
OR4F21,0.205
OR4F29,0.205
OR4F3,0.205
OR4F4,0.205
OR4F5,0.205
OR4F6,0.205
OR4K1,0.205
OR4K13,0.205
OR4K14,0.205
OR4K15,0.205
OR4K17,0.205
OR4K2,0.205
OR4K3,0.205
OR4K5,0.205
OR4L1,0.205
OR4M1,0.205
OR4M2,0.205
OR4M2B,0.205
OR4N2,0.205
OR4N4,0.205
OR4N4C,0.205
OR4N5,0.205
OR4P4,0.205
OR4Q2,0.205
OR4Q3,0.205
OR4S1,0.205
OR4S2,0.205
OR4X1,0.205
OR4X2,0.205
OR51A2,0.205
OR51A4,0.205
OR51A7,0.205
OR51B2,0.205
OR51B4,0.199
OR51B5,0.199
OR51B6,0.199
OR51D1,0.205
OR51E1,0.205
OR51E2,0.202
OR51F1,0.205
OR51F2,0.205
OR51G1,0.205
OR51G2,0.205
OR51H1,0.205
OR51I1,0.199
OR51I2,0.199
OR51J1,0.199
OR51L1,0.205
OR51M1,0.199
OR51Q1,0.205
OR51S1,0.205
OR51T1,0.205
OR51V1,0.199
OR52A1,0.219
OR52A5,0.199
OR52B2,0.205
OR52B4,0.2
OR52B6,0.205
OR52D1,0.199
OR52E1,0.205
OR52E2,0.205
OR52E4,0.205
OR52E5,0.205
OR52E6,0.205
OR52E8,0.205
OR52H1,0.205
OR52I1,0.205
OR52I2,0.205
OR52J3,0.205
OR52K1,0.205
OR52K2,0.205
OR52L1,0.205
OR52M1,0.205
OR52N1,0.205
OR52N2,0.205
OR52N4,0.205
OR52N5,0.205
OR52P1,0.205
OR52R1,0.205
OR52W1,0.205
OR56A1,0.195
OR56A3,0.205
OR56A4,0.195
OR56A5,0.195
OR56B1,0.205
OR56B4,0.205
OR5A1,0.247
OR5A2,0.247
OR5AC1,0.247
OR5AC2,0.247
OR5AK2,0.247
OR5AL1,0.247
OR5AN1,0.239
OR5AP2,0.247
OR5AR1,0.254
OR5AS1,0.247
OR5AU1,0.247
OR5B12,0.247
OR5B17,0.247
OR5B2,0.247
OR5B21,0.247
OR5B3,0.247
OR5C1,0.247
OR5D13,0.247
OR5D14,0.247
OR5D16,0.247
OR5D18,0.247
OR5F1,0.247
OR5G3,0.247
OR5H1,0.247
OR5H14,0.247
OR5H15,0.247
OR5H2,0.247
OR5H6,0.247
OR5H8,0.247
OR5I1,0.257
OR5J2,0.247
OR5K1,0.247
OR5K2,0.247
OR5K3,0.247
OR5K4,0.247
OR5L1,0.247
OR5L2,0.247
OR5M1,0.247
OR5M10,0.247
OR5M11,0.247
OR5M3,0.247
OR5M8,0.247
OR5M9,0.247
OR5P2,0.247
OR5P3,0.247
OR5T1,0.195
OR5T2,0.203
OR5T3,0.203
OR5V1,0.205
OR5W2,0.247
OR6A2,0.212
OR6B1,0.205
OR6B2,0.247
OR6B3,0.247
OR6C1,0.205
OR6C2,0.199
OR6C3,0.199
OR6C4,0.205
OR6C6,0.205
OR6C65,0.205
OR6C68,0.205
OR6C70,0.205
OR6C74,0.205
OR6C75,0.205
OR6C76,0.205
OR6F1,0.205
OR6J1,0.205
OR6K2,0.205
OR6K3,0.205
OR6K6,0.205
OR6M1,0.205
OR6N1,0.205
OR6N2,0.205
OR6P1,0.205
OR6Q1,0.205
OR6S1,0.205
OR6T1,0.203
OR6V1,0.205
OR6X1,0.205
OR6Y1,0.205
OR7A10,0.205
OR7A17,0.205
OR7A5,0.199
OR7C1,0.199
OR7C2,0.205
OR7D2,0.203
OR7D4,0.205
OR7E24,0.205
OR7G1,0.205
OR7G2,0.205
OR7G3,0.205
OR8A1,0.247
OR8B12,0.247
OR8B2,0.247
OR8B3,0.247
OR8B4,0.247
OR8B8,0.247
OR8D1,0.247
OR8D2,0.247
OR8D4,0.247
OR8G1,0.247
OR8G5,0.247
OR8H1,0.247
OR8H2,0.247
OR8H3,0.247
OR8I2,0.247
OR8J1,0.247
OR8J2,0.192
OR8J3,0.247
OR8K1,0.247
OR8K3,0.247
OR8K5,0.247
OR8S1,0.205
OR8U1,0.247
OR8U3,0.247
OR8U8,0.247
OR8U9,0.247
OR9A2,0.205
OR9A4,0.205
OR9G1,0.205
OR9G4,0.247
OR9G9,0.205
OR9I1,0.247
OR9K2,0.247
OR9Q1,0.247
OR9Q2,0.247
ORAI1,0.276
ORAI2,0.222
ORAI3,0.211
ORC1,0.56
ORC2,0.559
ORC3,0.547
ORC4,0.564
ORC5,0.552
ORC6,0.516
ORM1,0.296
ORM2,0.218
ORMDL1,0.272
ORMDL2,0.26
ORMDL3,0.361
OS9,0.372
OSBP,0.484
OSBP2,0.434
OSBPL10,0.407
OSBPL11,0.449
OSBPL1A,0.383
OSBPL2,0.42
OSBPL3,0.429
OSBPL5,0.33
OSBPL6,0.435
OSBPL7,0.416
OSBPL8,0.336
OSBPL9,0.381
OSCAR,0.275
OSCP1,0.084
OSGEP,0.48
OSGEPL1,0.29
OSGIN1,0.324
OSGIN2,0.271
OSM,0.209
OSMR,0.312
OSR1,0.231
OSR2,0.272
OST4,0.192
OSTC,0.316
OSTF1,0.406
OSTM1,0.308
OSTN,0.193
OTC,0.286
OTOA,0.193
OTOF,0.374
OTOG,0.152
OTOGL,0.104
OTOL1,0.221
OTOP1,0.127
OTOP2,0.145
OTOP3,0.188
OTOR,0.102
OTOS,0.088
OTP,0.291
OTUB1,0.41
OTUB2,0.343
OTUD1,0.057
OTUD3,0.355
OTUD4,0.355
OTUD5,0.25
OTUD6A,0.065
OTUD6B,0.292
OTUD7A,0.346
OTUD7B,0.342
OTULIN,0.363
OTX1,0.322
OTX2,0.352
OVCA2,0.327
OVCH1,0.144
OVCH2,0.144
OVGP1,0.331
OVOL1,0.299
OVOL2,0.262
OVOL3,0.267
OXA1L,0.383
OXCT1,0.327
OXCT2,0.308
OXER1,0.219
OXGR1,0.214
OXNAD1,0.216
OXR1,0.364
OXSM,0.304
OXSR1,0.364
OXT,0.183
OXTR,0.164
P2RX1,0.21
P2RX2,0.235
P2RX3,0.216
P2RX4,0.265
P2RX5,0.264
P2RX6,0.3
P2RX7,0.245
P2RY1,0.272
P2RY10,0.207
P2RY11,0.215
P2RY12,0.273
P2RY13,0.274
P2RY14,0.2
P2RY2,0.209
P2RY4,0.189
P2RY6,0.236
P2RY8,0.151
P3H1,0.335
P3H2,0.313
P3H3,0.257
P3H4,0.382
P4HA1,0.432
P4HA2,0.408
P4HA3,0.374
P4HB,0.37
P4HTM,0.283
PA2G4,0.423
PAAF1,0.336
PABIR1,0.208
PABPC1,0.372
PABPC1L,0.405
PABPC1L2A,0.37
PABPC1L2B,0.37
PABPC3,0.381
PABPC4,0.419
PABPC4L,0.379
PABPC5,0.392
PABPN1,0.402
PABPN1L,0.295
PACC1,0.146
PACRG,0.486
PACRGL,0.173
PACS1,0.44
PACS2,0.466
PACSIN1,0.495
PACSIN2,0.49
PACSIN3,0.518
PADI1,0.435
PADI2,0.356
PADI3,0.443
PADI4,0.447
PADI6,0.468
PAEP,0.277
PAF1,0.378
PAFAH1B1,0.458
PAFAH1B2,0.421
PAFAH1B3,0.387
PAFAH2,0.256
PAG1,0.32
PAGE1,0.173
PAGE2,0.173
PAGE3,0.173
PAGE4,0.218
PAGE5,0.173
PAGR1,0.416
PAH,0.275
PAICS,0.382
PAIP1,0.41
PAIP2,0.37
PAIP2B,0.392
PAK1,0.308
PAK1IP1,0.418
PAK2,0.358
PAK3,0.344
PAK4,0.382
PAK5,0.42
PAK6,0.457
PALB2,0.355
PALD1,0.422
PALLD,0.513
PALM,0.409
PALM3,0.398
PALMD,0.3
PALS1,0.386
PALS2,0.386
PAM,0.309
PAM16,0.361
PAMR1,0.12
PAN2,0.435
PAN3,0.375
PANK1,0.332
PANK2,0.35
PANK3,0.343
PANK4,0.286
PANO1,0.301
PANX1,0.35
PANX2,0.288
PANX3,0.215
PAOX,0.317
PAPLN,0.116
PAPOLA,0.393
PAPOLB,0.334
PAPOLG,0.405
PAPPA,0.139
PAPPA2,0.287
PAPSS1,0.322
PAPSS2,0.27
PAQR3,0.338
PAQR4,0.082
PAQR5,0.308
PAQR6,0.189
PAQR7,0.219
PAQR8,0.293
PAQR9,0.189
PARD3,0.404
PARD3B,0.465
PARD6A,0.566
PARD6B,0.516
PARD6G,0.553
PARG,0.491
PARK7,0.291
PARL,0.374
PARM1,0.376
PARN,0.375
PARP1,0.332
PARP10,0.432
PARP11,0.324
PARP12,0.28
PARP14,0.403
PARP15,0.354
PARP16,0.398
PARP2,0.377
PARP3,0.397
PARP4,0.43
PARP6,0.073
PARP8,0.066
PARP9,0.394
PARPBP,0.488
PARS2,0.292
PARVA,0.506
PARVB,0.538
PARVG,0.535
PASD1,0.389
PASK,0.399
PATE1,0.262
PATE2,0.051
PATE3,0.067
PATE4,0.241
PATJ,0.53
PATL1,0.53
PATL2,0.469
PATZ1,0.331
PAWR,0.431
PAX1,0.238
PAX2,0.277
PAX3,0.361
PAX4,0.297
PAX5,0.375
PAX6,0.336
PAX7,0.283
PAX8,0.264
PAX9,0.332
PAXBP1,0.388
PAXIP1,0.423
PAXX,0.461
PBDC1,0.218
PBK,0.386
PBLD,0.359
PBOV1,0.298
PBRM1,0.499
PBX1,0.368
PBX2,0.384
PBX3,0.267
PBX4,0.383
PBXIP1,0.511
PC,0.392
PCARE,0.238
PCBD1,0.441
PCBD2,0.373
PCBP1,0.457
PCBP2,0.398
PCBP3,0.344
PCBP4,0.34
PCCA,0.444
PCCB,0.447
PCDH1,0.35
PCDH10,0.164
PCDH11X,0.201
PCDH11Y,0.164
PCDH12,0.206
PCDH15,0.188
PCDH17,0.277
PCDH18,0.167
PCDH19,0.167
PCDH20,0.176
PCDH7,0.24
PCDH8,0.221
PCDH9,0.166
PCED1A,0.173
PCED1B,0.173
PCF11,0.382
PCGF1,0.452
PCGF2,0.424
PCGF3,0.457
PCGF5,0.529
PCGF6,0.424
PCID2,0.377
PCIF1,0.383
PCK1,0.231
PCK2,0.356
PCLAF,0.646
PCLO,0.404
PCM1,0.678
PCMT1,0.419
PCMTD1,0.271
PCMTD2,0.276
PCNA,0.4
PCNP,0.487
PCNT,0.787
PCNX1,0.042
PCNX2,0.213
PCNX3,0.042
PCNX4,0.202
PCOLCE,0.245
PCOLCE2,0.18
PCP2,0.228
PCP4,0.484
PCSK1,0.318
PCSK1N,0.316
PCSK2,0.333
PCSK4,0.321
PCSK5,0.282
PCSK6,0.331
PCSK7,0.24
PCSK9,0.338
PCTP,0.358
PCYOX1,0.209
PCYOX1L,0.216
PCYT1A,0.442
PCYT1B,0.278
PCYT2,0.237
PDAP1,0.37
PDC,0.348
PDCD1,0.284
PDCD10,0.386
PDCD11,0.516
PDCD1LG2,0.294
PDCD2,0.431
PDCD2L,0.372
PDCD4,0.361
PDCD5,0.4
PDCD6,0.409
PDCD6IP,0.452
PDCD7,0.302
PDCL,0.479
PDCL3,0.431
PDE10A,0.279
PDE11A,0.3
PDE12,0.268
PDE1A,0.386
PDE1B,0.345
PDE1C,0.407
PDE2A,0.353
PDE3A,0.325
PDE3B,0.387
PDE4A,0.425
PDE4B,0.399
PDE4C,0.41
PDE4D,0.373
PDE4DIP,0.621
PDE5A,0.337
PDE6A,0.228
PDE6B,0.227
PDE6C,0.215
PDE6D,0.463
PDE6G,0.279
PDE6H,0.195
PDE7A,0.344
PDE7B,0.342
PDE8A,0.339
PDE8B,0.34
PDE9A,0.41
PDF,0.288
PDGFA,0.33
PDGFB,0.272
PDGFC,0.354
PDGFD,0.267
PDGFRA,0.279
PDGFRB,0.284
PDGFRL,0.182
PDHA1,0.404
PDHA2,0.339
PDHB,0.412
PDHX,0.384
PDIA2,0.397
PDIA3,0.362
PDIA4,0.4
PDIA5,0.405
PDIA6,0.435
PDIK1L,0.447
PDILT,0.306
PDK1,0.396
PDK2,0.35
PDK3,0.366
PDK4,0.255
PDLIM1,0.333
PDLIM2,0.5
PDLIM3,0.496
PDLIM4,0.522
PDLIM5,0.473
PDLIM7,0.489
PDP1,0.367
PDP2,0.298
PDPK1,0.332
PDPN,0.342
PDPR,0.331
PDRG1,0.425
PDS5A,0.573
PDS5B,0.515
PDSS1,0.349
PDSS2,0.394
PDX1,0.331
PDXDC1,0.351
PDXK,0.366
PDXP,0.431
PDYN,0.276
PDZD11,0.371
PDZD2,0.324
PDZD4,0.233
PDZD7,0.354
PDZD8,0.407
PDZK1,0.293
PDZK1IP1,0.067
PDZRN3,0.417
PDZRN4,0.104
PEA15,0.436
PEAK1,0.412
PEAK3,0.059
PEAR1,0.195
PEBP1,0.367
PEBP4,0.345
PECAM1,0.305
PECR,0.395
PEDS1,0.242
PEF1,0.446
PEG10,0.486
PEG3,0.336
PELI1,0.302
PELI2,0.344
PELI3,0.354
PELO,0.41
PELP1,0.526
PEMT,0.221
PENK,0.247
PEPD,0.371
PER1,0.378
PER2,0.346
PER3,0.433
PERM1,0.312
PERP,0.292
PES1,0.513
PET100,0.346
PET117,0.325
PEX1,0.476
PEX10,0.431
PEX11A,0.448
PEX11B,0.467
PEX11G,0.441
PEX12,0.412
PEX13,0.368
PEX14,0.419
PEX16,0.445
PEX19,0.476
PEX2,0.371
PEX26,0.425
PEX3,0.52
PEX5,0.446
PEX5L,0.383
PEX6,0.456
PEX7,0.47
PF4,0.273
PF4V1,0.232
PFAS,0.31
PFDN1,0.265
PFDN2,0.517
PFDN4,0.552
PFDN5,0.43
PFDN6,0.457
PFKFB1,0.321
PFKFB2,0.392
PFKFB3,0.325
PFKFB4,0.267
PFKL,0.393
PFKM,0.393
PFKP,0.373
PFN1,0.429
PFN2,0.397
PFN3,0.532
PFN4,0.445
PGA3,0.212
PGA4,0.212
PGA5,0.212
PGAM1,0.384
PGAM2,0.317
PGAM4,0.172
PGAM5,0.347
PGAP1,0.226
PGAP2,0.34
PGAP3,0.244
PGAP4,0.042
PGAP6,0.336
PGBD1,0.272
PGBD3,0.336
PGBD5,0.268
PGC,0.101
PGD,0.307
PGF,0.272
PGGHG,0.277
PGGT1B,0.293
PGK1,0.315
PGK2,0.309
PGLS,0.364
PGLYRP1,0.22
PGLYRP2,0.155
PGLYRP3,0.175
PGLYRP4,0.177
PGM1,0.391
PGM2,0.338
PGM2L1,0.27
PGM3,0.258
PGM5,0.368
PGP,0.259
PGPEP1,0.272
PGPEP1L,0.05
PGR,0.418
PGRMC1,0.366
PGRMC2,0.366
PGS1,0.298
PHACTR1,0.437
PHACTR2,0.342
PHACTR3,0.386
PHACTR4,0.386
PHAF1,0.352
PHAX,0.535
PHB1,0.353
PHB2,0.438
PHC1,0.484
PHC2,0.487
PHC3,0.491
PHETA1,0.489
PHETA2,0.489
PHEX,0.273
PHF1,0.54
PHF10,0.389
PHF11,0.332
PHF12,0.424
PHF13,0.487
PHF14,0.367
PHF19,0.459
PHF2,0.418
PHF20,0.44
PHF20L1,0.395
PHF21A,0.412
PHF21B,0.07
PHF23,0.494
PHF24,0.148
PHF3,0.206
PHF5A,0.384
PHF6,0.511
PHF7,0.519
PHF8,0.409
PHGDH,0.302
PHIP,0.404
PHKA1,0.392
PHKA2,0.407
PHKB,0.432
PHKG1,0.364
PHKG2,0.385
PHLDA1,0.603
PHLDA2,0.3
PHLDA3,0.298
PHLDB1,0.24
PHLDB2,0.484
PHLDB3,0.157
PHLPP1,0.394
PHLPP2,0.44
PHOSPHO1,0.278
PHOSPHO2,0.228
PHOX2A,0.271
PHOX2B,0.292
PHPT1,0.356
PHRF1,0.249
PHTF1,0.347
PHTF2,0.316
PHYH,0.407
PHYHD1,0.22
PHYHIPL,0.251
PHYKPL,0.38
PI15,0.156
PI16,0.098
PI3,0.275
PI4K2A,0.393
PI4K2B,0.373
PI4KA,0.38
PI4KB,0.444
PIANP,0.169
PIAS1,0.431
PIAS2,0.429
PIAS3,0.409
PIAS4,0.392
PIBF1,0.512
PICALM,0.357
PICK1,0.458
PID1,0.313
PIDD1,0.4
PIERCE1,0.382
PIEZO1,0.257
PIEZO2,0.161
PIF1,0.326
PIGA,0.322
PIGB,0.246
PIGBOS1,0.067
PIGC,0.246
PIGF,0.215
PIGG,0.258
PIGH,0.285
PIGK,0.321
PIGL,0.216
PIGM,0.226
PIGN,0.285
PIGO,0.221
PIGP,0.224
PIGQ,0.233
PIGR,0.191
PIGS,0.347
PIGT,0.392
PIGU,0.267
PIGV,0.23
PIGW,0.216
PIGX,0.212
PIGY,0.23
PIGZ,0.246
PIH1D1,0.411
PIH1D2,0.429
PIK3AP1,0.328
PIK3C2A,0.325
PIK3C2B,0.416
PIK3C2G,0.295
PIK3C3,0.382
PIK3CA,0.254
PIK3CB,0.308
PIK3CD,0.264
PIK3CG,0.26
PIK3IP1,0.306
PIK3R1,0.326
PIK3R2,0.324
PIK3R3,0.337
PIK3R4,0.379
PIK3R5,0.388
PIK3R6,0.317
PIKFYVE,0.367
PILRA,0.33
PILRB,0.332
PIM1,0.45
PIM2,0.367
PIM3,0.459
PIMREG,0.531
PIN1,0.428
PIN4,0.491
PINK1,0.298
PINLYP,0.119
PINX1,0.446
PIP,0.339
PIP4K2A,0.342
PIP4K2B,0.42
PIP4K2C,0.358
PIP4P1,0.291
PIP4P2,0.208
PIP5K1A,0.412
PIP5K1B,0.336
PIP5K1C,0.384
PIP5KL1,0.284
PIPOX,0.414
PIR,0.457
PIRT,0.265
PISD,0.292
PITHD1,0.231
PITPNA,0.327
PITPNB,0.362
PITPNC1,0.502
PITPNM1,0.459
PITPNM2,0.377
PITPNM3,0.399
PITRM1,0.301
PITX1,0.401
PITX2,0.362
PITX3,0.263
PIWIL1,0.443
PIWIL2,0.339
PIWIL3,0.381
PIWIL4,0.353
PJA1,0.378
PJA2,0.386
PJVK,0.126
PKD1,0.314
PKD1L1,0.255
PKD1L2,0.171
PKD1L3,0.25
PKD2,0.329
PKD2L1,0.313
PKD2L2,0.163
PKDCC,0.247
PKDREJ,0.136
PKHD1,0.472
PKHD1L1,0.298
PKIA,0.511
PKIB,0.288
PKIG,0.326
PKLR,0.253
