Symbols,Score
TMEM59L,0.202
TMEM60,0.042
TMEM61,0.042
TMEM62,0.082
TMEM63A,0.365
TMEM63B,0.272
TMEM63C,0.154
TMEM64,0.23
TMEM65,0.224
TMEM67,0.567
TMEM68,0.074
TMEM69,0.042
TMEM70,0.448
TMEM71,0.235
TMEM72,0.042
TMEM74,0.398
TMEM74B,0.042
TMEM78,0.042
TMEM79,0.358
TMEM80,0.269
TMEM81,0.042
TMEM82,0.042
TMEM86A,0.132
TMEM86B,0.365
TMEM87A,0.288
TMEM87B,0.301
TMEM88,0.399
TMEM88B,0.225
TMEM89,0.224
TMEM8B,0.455
TMEM9,0.33
TMEM91,0.227
TMEM92,0.294
TMEM94,0.042
TMEM95,0.042
TMEM97,0.461
TMEM98,0.225
TMEM9B,0.209
TMF1,0.393
TMIE,0.072
TMIGD1,0.296
TMIGD2,0.257
TMIGD3,0.17
TMLHE,0.389
TMOD1,0.485
TMOD2,0.39
TMOD3,0.44
TMOD4,0.434
TMPO,0.477
TMPPE,0.115
TMPRSS11A,0.218
TMPRSS11B,0.192
TMPRSS11D,0.144
TMPRSS11E,0.162
TMPRSS11F,0.119
TMPRSS12,0.08
TMPRSS13,0.11
TMPRSS15,0.26
TMPRSS2,0.25
TMPRSS3,0.251
TMPRSS4,0.307
TMPRSS5,0.177
TMPRSS6,0.254
TMPRSS7,0.154
TMPRSS9,0.115
TMSB10,0.545
TMSB15A,0.489
TMSB15B,0.442
TMSB4X,0.434
TMSB4Y,0.531
TMT1A,0.331
TMT1B,0.075
TMTC1,0.078
TMTC2,0.372
TMTC3,0.386
TMTC4,0.042
TMUB1,0.54
TMUB2,0.215
TMX1,0.276
TMX2,0.27
TMX3,0.363
TMX4,0.209
TNC,0.282
TNF,0.199
TNFAIP1,0.439
TNFAIP2,0.334
TNFAIP3,0.302
TNFAIP6,0.341
TNFAIP8,0.447
TNFAIP8L1,0.42
TNFAIP8L2,0.388
TNFAIP8L3,0.369
TNFRSF10A,0.327
TNFRSF10B,0.294
TNFRSF10C,0.294
TNFRSF10D,0.31
TNFRSF11A,0.294
TNFRSF11B,0.291
TNFRSF12A,0.284
TNFRSF13B,0.307
TNFRSF13C,0.158
TNFRSF14,0.264
TNFRSF17,0.24
TNFRSF18,0.291
TNFRSF19,0.209
TNFRSF1A,0.279
TNFRSF1B,0.297
TNFRSF21,0.241
TNFRSF25,0.323
TNFRSF4,0.248
TNFRSF6B,0.267
TNFRSF8,0.283
TNFRSF9,0.231
TNFSF10,0.302
TNFSF11,0.274
TNFSF12,0.362
TNFSF13,0.432
TNFSF13B,0.357
TNFSF14,0.334
TNFSF15,0.282
TNFSF18,0.335
TNFSF4,0.228
TNFSF8,0.288
TNFSF9,0.299
TNIK,0.447
TNIP1,0.379
TNIP2,0.412
TNIP3,0.373
TNK1,0.4
TNK2,0.398
TNKS,0.481
TNKS1BP1,0.487
TNKS2,0.473
TNMD,0.414
TNN,0.293
TNNC1,0.413
TNNC2,0.47
TNNI1,0.426
TNNI2,0.446
TNNI3,0.439
TNNI3K,0.407
TNNT1,0.427
TNNT2,0.447
TNNT3,0.467
TNP1,0.382
TNP2,0.26
TNPO1,0.463
TNPO2,0.446
TNPO3,0.446
TNR,0.214
TNRC18,0.472
TNRC6A,0.419
TNRC6B,0.407
TNRC6C,0.41
TNS1,0.513
TNS2,0.316
TNS3,0.422
TNS4,0.509
TNXB,0.317
TOB1,0.389
TOB2,0.423
TOE1,0.474
TOGARAM1,0.483
TOLLIP,0.455
TOM1,0.401
TOM1L1,0.483
TOM1L2,0.413
TOMM20,0.37
TOMM20L,0.26
TOMM22,0.365
TOMM34,0.511
TOMM40,0.396
TOMM40L,0.292
TOMM5,0.313
TOMM6,0.271
TOMM7,0.363
TOMM70,0.366
TOMT,0.246
TONSL,0.473
TOP1,0.427
TOP1MT,0.403
TOP2A,0.492
TOP2B,0.509
TOP3A,0.507
TOP3B,0.446
TOP6BL,0.341
TOPAZ1,0.315
TOPBP1,0.62
TOPORS,0.431
TOR1A,0.45
TOR1AIP1,0.461
TOR1AIP2,0.411
TOR1B,0.444
TOR2A,0.336
TOR3A,0.273
TOR4A,0.234
TOX,0.285
TOX2,0.28
TOX3,0.402
TOX4,0.418
TP53,0.381
TP53AIP1,0.384
TP53BP1,0.476
TP53BP2,0.54
TP53I11,0.104
TP53I13,0.324
TP53I3,0.35
TP53INP1,0.428
TP53INP2,0.5
TP53RK,0.47
TP53TG3,0.298
TP53TG3B,0.298
TP53TG3C,0.298
TP53TG3D,0.298
TP53TG3E,0.298
TP53TG3F,0.298
TP53TG5,0.399
TP63,0.35
TP73,0.441
TPBG,0.273
TPBGL,0.042
TPCN1,0.344
TPCN2,0.378
TPD52,0.454
TPD52L1,0.536
TPD52L2,0.081
TPD52L3,0.173
TPGS1,0.438
TPGS2,0.332
TPH1,0.271
TPH2,0.248
TPI1,0.366
TPK1,0.283
TPM1,0.445
TPM2,0.512
TPM3,0.544
TPM4,0.523
TPMT,0.327
TPO,0.219
TPP1,0.342
TPP2,0.466
TPPP,0.614
TPPP2,0.539
TPPP3,0.551
TPR,0.456
TPRA1,0.254
TPRG1,0.251
TPRG1L,0.38
TPRKB,0.524
TPRN,0.356
TPRX1,0.292
TPSAB1,0.259
TPSB2,0.208
TPSD1,0.092
TPSG1,0.119
TPST1,0.308
TPST2,0.321
TPT1,0.454
TPTE,0.143
TPTE2,0.224
TPX2,0.638
TRA2A,0.348
TRA2B,0.43
TRABD2A,0.244
TRABD2B,0.287
TRADD,0.432
TRAF1,0.495
TRAF2,0.377
TRAF3,0.398
TRAF3IP1,0.391
TRAF3IP2,0.293
TRAF3IP3,0.202
TRAF4,0.477
TRAF5,0.494
TRAF6,0.326
TRAF7,0.432
TRAFD1,0.203
TRAIP,0.42
TRAK1,0.45
TRAK2,0.442
TRAM1,0.358
TRAM1L1,0.241
TRAM2,0.373
TRAP1,0.483
TRAPPC1,0.394
TRAPPC10,0.466
TRAPPC11,0.497
TRAPPC12,0.495
TRAPPC13,0.409
TRAPPC14,0.363
TRAPPC2,0.552
TRAPPC2B,0.417
TRAPPC2L,0.538
TRAPPC3,0.471
TRAPPC3L,0.456
TRAPPC4,0.461
TRAPPC5,0.484
TRAPPC6A,0.502
TRAPPC6B,0.469
TRAPPC8,0.5
TRAPPC9,0.473
TRARG1,0.287
TRAT1,0.234
TRDMT1,0.33
TRDN,0.425
TREH,0.145
TREM1,0.267
TREM2,0.243
TREML1,0.242
TREML2,0.329
TREML4,0.287
TRERF1,0.423
TREX1,0.257
TREX2,0.303
TRH,0.272
TRHDE,0.324
TRHR,0.217
TRIAP1,0.408
TRIB1,0.368
TRIB2,0.447
TRIB3,0.363
TRIL,0.141
TRIM10,0.404
TRIM11,0.397
TRIM13,0.302
TRIM14,0.253
TRIM15,0.209
TRIM16,0.409
TRIM17,0.303
TRIM2,0.368
TRIM21,0.417
TRIM22,0.466
TRIM23,0.363
TRIM24,0.398
TRIM25,0.332
TRIM26,0.398
TRIM27,0.401
TRIM28,0.358
TRIM29,0.359
TRIM3,0.392
TRIM31,0.381
TRIM32,0.348
TRIM33,0.407
TRIM34,0.399
TRIM35,0.376
TRIM36,0.584
TRIM37,0.464
TRIM38,0.325
TRIM39,0.44
TRIM4,0.379
TRIM40,0.317
TRIM41,0.462
TRIM42,0.182
TRIM43,0.182
TRIM43B,0.054
TRIM44,0.196
TRIM45,0.387
TRIM46,0.37
TRIM47,0.352
TRIM48,0.054
TRIM49,0.254
TRIM49B,0.054
TRIM49C,0.054
TRIM49D1,0.054
TRIM49D2,0.054
TRIM5,0.405
TRIM50,0.4
TRIM51,0.054
TRIM52,0.301
TRIM54,0.504
TRIM55,0.537
TRIM56,0.316
TRIM58,0.229
TRIM59,0.41
TRIM6,0.4
TRIM60,0.054
TRIM61,0.054
TRIM62,0.294
TRIM63,0.424
TRIM64,0.054
TRIM64B,0.054
TRIM64C,0.054
TRIM65,0.423
TRIM66,0.389
TRIM67,0.362
TRIM68,0.467
TRIM69,0.498
TRIM7,0.427
TRIM71,0.324
TRIM72,0.335
TRIM73,0.299
TRIM74,0.299
TRIM75,0.098
TRIM77,0.054
TRIM8,0.378
TRIM9,0.469
TRIML1,0.129
TRIML2,0.197
TRIO,0.383
TRIOBP,0.494
TRIP10,0.563
TRIP11,0.484
TRIP12,0.445
TRIP13,0.422
TRIP4,0.546
TRIP6,0.521
TRIQK,0.242
TRIR,0.196
TRIT1,0.307
TRMO,0.046
TRMT1,0.403
TRMT10A,0.434
TRMT10B,0.291
TRMT10C,0.361
TRMT11,0.085
TRMT112,0.437
TRMT12,0.361
TRMT13,0.099
TRMT1L,0.3
TRMT2A,0.103
TRMT2B,0.191
TRMT44,0.303
TRMT5,0.294
TRMT6,0.349
TRMT61A,0.319
TRMT61B,0.389
TRMT9B,0.293
TRMU,0.342
TRNAU1AP,0.345
TRNP1,0.403
TRNT1,0.309
TRO,0.265
TROAP,0.418
TRPA1,0.226
TRPC1,0.226
TRPC3,0.233
TRPC4,0.321
TRPC4AP,0.294
TRPC5,0.33
TRPC6,0.315
TRPC7,0.362
TRPM1,0.216
TRPM2,0.238
TRPM3,0.188
TRPM4,0.285
TRPM5,0.148
TRPM6,0.292
TRPM7,0.287
TRPM8,0.324
TRPS1,0.419
TRPT1,0.146
TRPV1,0.259
TRPV2,0.22
TRPV3,0.162
TRPV4,0.329
TRPV5,0.307
TRPV6,0.275
TRRAP,0.468
TRUB1,0.365
TRUB2,0.417
TSACC,0.423
TSBP1,0.224
TSC1,0.369
TSC2,0.377
TSC22D1,0.417
TSC22D2,0.079
TSC22D3,0.32
TSC22D4,0.404
TSEN15,0.344
TSEN2,0.514
TSEN34,0.371
TSEN54,0.412
TSFM,0.396
TSG101,0.417
TSGA10,0.525
TSGA10IP,0.506
TSHB,0.312
TSHR,0.295
TSHZ1,0.306
TSHZ2,0.384
TSHZ3,0.384
TSKS,0.535
TSKU,0.133
TSLP,0.187
TSN,0.449
TSNARE1,0.401
TSNAX,0.456
TSNAXIP1,0.344
TSPAN1,0.436
TSPAN10,0.285
TSPAN11,0.161
TSPAN12,0.269
TSPAN13,0.176
TSPAN14,0.357
TSPAN15,0.405
TSPAN16,0.158
TSPAN17,0.338
TSPAN18,0.161
TSPAN19,0.161
TSPAN2,0.323
TSPAN3,0.226
TSPAN31,0.169
TSPAN32,0.315
TSPAN33,0.373
TSPAN4,0.39
TSPAN5,0.366
TSPAN6,0.275
TSPAN7,0.157
TSPAN8,0.264
TSPAN9,0.257
TSPEAR,0.231
TSPO,0.253
TSPO2,0.27
TSPOAP1,0.437
TSPY1,0.434
TSPY10,0.312
TSPY2,0.312
TSPY3,0.312
TSPY4,0.312
TSPY8,0.312
TSPYL1,0.48
TSPYL2,0.511
TSPYL4,0.446
TSPYL5,0.401
TSPYL6,0.311
TSR1,0.405
TSR2,0.21
TSR3,0.309
TSSC4,0.173
TSSK1B,0.413
TSSK2,0.471
TSSK3,0.424
TSSK4,0.413
TSSK6,0.426
TST,0.321
TSTD1,0.407
TSTD2,0.309
TTBK1,0.382
TTBK2,0.524
TTC1,0.503
TTC12,0.329
TTC14,0.073
TTC17,0.578
TTC19,0.54
TTC21A,0.206
TTC21B,0.386
TTC23,0.173
TTC23L,0.552
TTC27,0.218
TTC28,0.611
TTC3,0.466
TTC32,0.173
TTC33,0.173
TTC36,0.19
TTC38,0.061
TTC39A,0.218
TTC39B,0.064
TTC4,0.173
TTC5,0.458
TTC7A,0.263
TTC7B,0.407
TTC8,0.553
TTC9,0.042
TTC9B,0.218
TTC9C,0.173
TTF1,0.439
TTF2,0.398
TTI1,0.434
TTI2,0.491
TTK,0.447
TTL,0.334
TTLL1,0.378
TTLL10,0.396
TTLL11,0.447
TTLL12,0.076
TTLL13,0.354
TTLL2,0.092
TTLL3,0.494
TTLL4,0.385
TTLL5,0.436
TTLL6,0.533
TTLL7,0.415
TTLL8,0.392
TTLL9,0.349
TTN,0.44
TTPA,0.351
TTPAL,0.067
TTR,0.353
TTYH1,0.261
TTYH2,0.254
TTYH3,0.141
TUB,0.357
TUBA1A,0.625
TUBA1B,0.519
TUBA1C,0.551
TUBA3C,0.447
TUBA3D,0.447
TUBA3E,0.576
TUBA4A,0.692
TUBA4B,0.445
TUBA8,0.512
TUBAL3,0.485
TUBB,0.594
TUBB1,0.491
TUBB2A,0.546
TUBB2B,0.543
TUBB3,0.517
TUBB4A,0.635
TUBB4B,0.607
TUBB6,0.505
TUBB8,0.498
TUBB8B,0.471
TUBD1,0.572
TUBE1,0.574
TUBG1,0.717
TUBG2,0.619
TUBGCP2,0.698
TUBGCP3,0.652
TUBGCP4,0.652
TUBGCP5,0.65
TUBGCP6,0.641
TUFM,0.348
TUFT1,0.405
TULP1,0.337
TULP2,0.311
TULP3,0.352
TULP4,0.345
TUSC2,0.353
TUSC3,0.248
TUT1,0.464
TUT4,0.385
TUT7,0.4
TVP23A,0.209
TVP23B,0.209
TVP23C,0.209
TWF1,0.438
TWF2,0.422
TWIST1,0.259
TWIST2,0.475
TWNK,0.397
TWSG1,0.232
TXK,0.312
TXLNA,0.439
TXLNB,0.415
TXLNG,0.519
TXN,0.341
TXN2,0.345
TXNDC11,0.407
TXNDC12,0.402
TXNDC15,0.213
TXNDC16,0.424
TXNDC17,0.388
TXNDC2,0.303
TXNDC5,0.403
TXNDC8,0.324
TXNDC9,0.573
TXNIP,0.406
TXNL1,0.405
TXNL4A,0.547
TXNL4B,0.57
TXNRD1,0.417
TXNRD2,0.442
TXNRD3,0.36
TYK2,0.434
TYMP,0.335
TYMS,0.321
TYR,0.392
TYRO3,0.323
TYROBP,0.359
TYRP1,0.359
TYSND1,0.406
TYW1,0.13
TYW1B,0.13
TYW3,0.26
TYW5,0.312
U2AF1,0.423
U2AF1L4,0.398
U2AF2,0.423
U2SURP,0.439
UACA,0.506
UAP1,0.449
UAP1L1,0.051
UBA1,0.467
UBA2,0.457
UBA3,0.443
UBA5,0.433
UBA52,0.298
UBA6,0.377
UBA7,0.423
UBAC1,0.432
UBAC2,0.371
UBAP1,0.431
UBAP1L,0.272
UBAP2,0.384
UBAP2L,0.471
UBASH3A,0.463
UBASH3B,0.376
UBB,0.285
UBC,0.306
UBD,0.474
UBE2A,0.401
UBE2B,0.355
UBE2C,0.488
UBE2D1,0.421
UBE2D2,0.381
UBE2D3,0.345
UBE2D4,0.277
UBE2E1,0.442
UBE2E2,0.227
UBE2E3,0.414
UBE2F,0.373
UBE2G1,0.281
UBE2G2,0.344
UBE2H,0.336
UBE2I,0.447
UBE2J1,0.274
UBE2J2,0.298
UBE2K,0.369
UBE2L3,0.417
UBE2L5,0.269
UBE2L6,0.406
UBE2M,0.407
UBE2N,0.35
UBE2NL,0.245
UBE2O,0.423
UBE2Q1,0.365
UBE2Q2,0.275
UBE2QL1,0.367
UBE2R2,0.327
UBE2S,0.411
UBE2T,0.359
UBE2U,0.351
UBE2V1,0.402
UBE2V2,0.345
UBE2W,0.354
UBE2Z,0.427
UBE3A,0.324
UBE3B,0.059
UBE3C,0.36
UBE3D,0.369
UBE4A,0.397
UBE4B,0.37
UBFD1,0.134
UBIAD1,0.389
UBL3,0.131
UBL4A,0.53
UBL4B,0.412
UBL5,0.412
UBL7,0.173
UBLCP1,0.429
UBN1,0.466
UBN2,0.257
UBOX5,0.429
UBP1,0.368
UBQLN1,0.476
UBQLN2,0.442
UBQLN4,0.533
UBR1,0.397
UBR2,0.41
UBR3,0.247
UBR4,0.477
UBR5,0.367
UBR7,0.337
UBTD1,0.173
UBTD2,0.251
UBTF,0.419
UBTFL1,0.343
UBXN1,0.456
UBXN10,0.429
UBXN11,0.49
UBXN2A,0.487
UBXN2B,0.557
UBXN4,0.45
UBXN6,0.489
UBXN7,0.542
UBXN8,0.463
UCHL1,0.381
UCHL3,0.398
UCHL5,0.417
UCK1,0.271
UCK2,0.261
UCKL1,0.382
UCMA,0.093
UCN,0.209
UCN2,0.236
UCN3,0.195
UCP1,0.252
UCP2,0.274
UCP3,0.278
UEVLD,0.18
UFC1,0.247
UFD1,0.442
UFL1,0.366
UFM1,0.427
UFSP1,0.145
UFSP2,0.422
UGCG,0.226
UGDH,0.355
UGGT1,0.397
UGGT2,0.398
UGP2,0.413
UGT2A3,0.263
UGT2B10,0.286
UGT2B11,0.286
UGT2B15,0.283
UGT2B17,0.27
UGT2B28,0.302
UGT2B4,0.282
UGT2B7,0.271
UGT3A1,0.257
UGT3A2,0.256
UGT8,0.316
UHMK1,0.46
UHRF1,0.418
UHRF2,0.451
UIMC1,0.445
ULBP1,0.412
ULBP2,0.338
ULBP3,0.283
ULK1,0.412
ULK2,0.424
ULK3,0.434
ULK4,0.209
UMOD,0.3
UMODL1,0.267
UMPS,0.306
UNC119,0.481
UNC119B,0.497
UNC13A,0.302
UNC13B,0.372
UNC13C,0.329
UNC13D,0.375
UNC45A,0.542
UNC45B,0.456
UNC50,0.271
UNC5A,0.232
UNC5B,0.284
UNC5C,0.219
UNC5CL,0.273
UNC5D,0.234
UNC79,0.155
UNC80,0.15
UNC93A,0.247
UNC93B1,0.316
UNCX,0.287
UNG,0.364
UNK,0.334
UNKL,0.428
UPB1,0.297
UPF1,0.423
UPF2,0.461
UPF3A,0.467
UPF3B,0.508
UPK1A,0.439
UPK1B,0.228
UPK2,0.315
UPK3A,0.356
UPK3B,0.152
UPK3BL1,0.042
UPK3BL2,0.042
UPP1,0.33
UPP2,0.367
UPRT,0.369
UQCC1,0.432
UQCC2,0.464
UQCC3,0.269
UQCC4,0.042
UQCC5,0.042
UQCC6,0.067
UQCR10,0.276
UQCR11,0.254
UQCRB,0.356
UQCRC1,0.358
UQCRC2,0.438
UQCRFS1,0.355
UQCRH,0.366
UQCRHL,0.193
UQCRQ,0.257
URAD,0.264
URB1,0.361
URB2,0.353
URGCP,0.442
URI1,0.432
URM1,0.377
UROC1,0.256
UROD,0.454
UROS,0.304
USB1,0.226
USE1,0.368
USF1,0.416
USF2,0.394
USF3,0.356
USH1C,0.456
USH1G,0.469
USH2A,0.362
USHBP1,0.206
USO1,0.488
USP1,0.343
USP10,0.428
USP11,0.483
USP12,0.359
USP13,0.391
USP14,0.326
USP15,0.431
USP16,0.404
USP17L1,0.3
USP17L10,0.289
USP17L11,0.289
USP17L12,0.289
USP17L13,0.289
USP17L15,0.289
USP17L17,0.289
USP17L18,0.289
USP17L19,0.289
USP17L2,0.345
USP17L20,0.289
USP17L21,0.289
USP17L22,0.289
USP17L23,0.289
USP17L24,0.344
USP17L25,0.344
USP17L26,0.344
USP17L27,0.344
USP17L28,0.344
USP17L29,0.344
USP17L3,0.3
USP17L30,0.344
USP17L4,0.299
USP17L5,0.3
USP17L7,0.289
USP17L8,0.289
USP18,0.371
USP19,0.362
USP2,0.483
USP20,0.456
USP21,0.423
USP22,0.423
USP24,0.316
USP25,0.374
USP26,0.459
USP27X,0.291
USP28,0.38
USP29,0.318
USP3,0.442
USP30,0.276
USP31,0.246
USP32,0.402
USP33,0.496
USP34,0.343
USP35,0.061
USP36,0.413
USP37,0.458
USP38,0.061
USP39,0.386
USP4,0.435
USP40,0.27
USP42,0.387
USP43,0.258
USP44,0.475
USP45,0.346
USP46,0.208
USP47,0.386
USP48,0.365
USP49,0.415
USP5,0.366
USP50,0.288
USP51,0.39
USP53,0.252
USP54,0.194
USP6,0.377
USP6NL,0.373
USP7,0.414
USP8,0.399
USP9X,0.342
USP9Y,0.295
USPL1,0.399
UST,0.256
UTF1,0.359
UTP11,0.461
UTP14A,0.514
UTP14C,0.492
UTP15,0.496
UTP18,0.416
UTP20,0.422
UTP23,0.392
UTP25,0.396
UTP3,0.493
UTP4,0.465
UTP6,0.348
UTRN,0.462
UTS2,0.244
UTS2B,0.245
UTS2R,0.212
UTY,0.376
UVRAG,0.52
UVSSA,0.455
UXS1,0.36
UXT,0.659
VAC14,0.408
VAMP1,0.401
VAMP2,0.422
VAMP3,0.422
VAMP4,0.486
VAMP5,0.396
VAMP7,0.384
VAMP8,0.399
VANGL1,0.284
VANGL2,0.28
VAPA,0.445
VAPB,0.466
VARS1,0.357
VARS2,0.313
VASH1,0.375
VASH2,0.388
VASN,0.366
VASP,0.47
VAT1,0.248
VAT1L,0.218
VAV1,0.321
VAV2,0.393
VAV3,0.345
VAX1,0.274
VAX2,0.3
VBP1,0.528
VCAM1,0.289
VCAN,0.349
VCF1,0.173
VCL,0.423
VCP,0.365
VCPIP1,0.4
VCPKMT,0.399
VCX,0.449
VCX2,0.216
VCX3A,0.319
VCX3B,0.319
VCY,0.04
VCY1B,0.04
VDAC1,0.41
VDAC2,0.376
VDAC3,0.294
VDR,0.322
VEGFA,0.248
VEGFB,0.297
VEGFC,0.27
VEGFD,0.308
VENTX,0.351
VEPH1,0.283
VEZF1,0.298
VEZT,0.413
VGF,0.319
VGLL1,0.259
VGLL2,0.434
VGLL3,0.256
VGLL4,0.394
VHL,0.42
VHLL,0.397
VIL1,0.356
VILL,0.453
VIM,0.446
VIP,0.263
VIPAS39,0.421
VIPR1,0.312
VIPR2,0.25
VIRMA,0.473
VIT,0.215
VKORC1,0.267
VKORC1L1,0.293
VLDLR,0.298
VMA21,0.331
VMAC,0.292
VMO1,0.195
VMP1,0.486
VN1R1,0.209
VN1R2,0.205
VN1R4,0.205
VN1R5,0.205
VNN1,0.163
VNN2,0.171
VOPP1,0.234
VPREB1,0.127
VPREB3,0.254
VPS11,0.423
VPS13A,0.362
VPS13B,0.031
VPS13C,0.366
VPS13D,0.245
VPS16,0.428
VPS18,0.443
VPS25,0.518
VPS26A,0.404
VPS26B,0.406
VPS26C,0.352
VPS28,0.419
VPS29,0.423
VPS33A,0.417
VPS33B,0.44
VPS35,0.321
VPS35L,0.323
VPS36,0.496
VPS37A,0.502
VPS37B,0.396
VPS37C,0.383
VPS37D,0.291
VPS39,0.25
VPS41,0.462
VPS45,0.399
VPS4A,0.432
VPS4B,0.427
VPS50,0.416
VPS51,0.455
VPS52,0.432
VPS53,0.421
VPS54,0.493
VPS72,0.475
VPS8,0.403
VPS9D1,0.084
VRK1,0.51
VRK2,0.403
VRK3,0.414
VRTN,0.111
VSIG1,0.207
VSIG10,0.042
VSIG10L,0.294
VSIG10L2,0.042
VSIG2,0.088
VSIG4,0.091
VSIG8,0.099
VSIR,0.239
VSNL1,0.384
VSTM1,0.185
VSTM2A,0.252
VSTM2B,0.042
VSTM2L,0.401
VSTM4,0.131
VSTM5,0.246
VSX1,0.311
VSX2,0.286
VTA1,0.493
VTCN1,0.216
VTI1A,0.456
VTI1B,0.424
VTN,0.329
VWA1,0.327
VWA2,0.302
VWA3A,0.067
VWA3B,0.251
VWA5A,0.305
VWA5B1,0.067
VWA7,0.217
VWA8,0.365
VWC2,0.161
VWC2L,0.228
VWCE,0.316
VWDE,0.31
VWF,0.41
VXN,0.302
WAC,0.429
WAPL,0.516
WARS1,0.401
WARS2,0.3
WAS,0.414
WASF1,0.445
WASF2,0.443
WASF3,0.471
WASHC1,0.477
WASHC2A,0.491
WASHC2C,0.433
WASHC3,0.423
WASHC4,0.417
WASHC5,0.514
WASL,0.415
WBP1,0.32
WBP11,0.49
WBP1L,0.202
WBP2,0.364
WBP2NL,0.449
WBP4,0.46
WDCP,0.27
WDFY1,0.435
WDFY2,0.357
WDFY3,0.492
WDFY4,0.042
WDHD1,0.497
WDPCP,0.343
WDR1,0.375
WDR11,0.549
WDR12,0.437
WDR13,0.464
WDR18,0.516
WDR19,0.37
WDR20,0.404
WDR24,0.337
WDR25,0.173
WDR26,0.531
WDR27,0.411
WDR3,0.416
WDR33,0.326
WDR35,0.358
WDR36,0.349
WDR37,0.215
WDR4,0.476
WDR41,0.444
WDR43,0.458
WDR44,0.394
WDR45,0.472
WDR45B,0.459
WDR46,0.357
WDR47,0.473
WDR48,0.355
WDR5,0.427
WDR55,0.407
WDR59,0.33
WDR5B,0.407
WDR6,0.52
WDR62,0.743
WDR7,0.229
WDR70,0.416
WDR72,0.284
WDR73,0.525
WDR74,0.428
WDR75,0.365
WDR76,0.489
WDR77,0.462
WDR81,0.441
WDR82,0.472
WDR83,0.386
WDR83OS,0.042
WDR90,0.619
WDR91,0.396
WDR93,0.204
WDSUB1,0.064
WDTC1,0.42
WEE1,0.55
WEE2,0.417
WFDC1,0.179
WFDC10A,0.105
WFDC10B,0.112
WFDC11,0.067
WFDC12,0.104
WFDC13,0.105
WFDC2,0.108
WFDC3,0.105
WFDC5,0.105
WFDC6,0.093
WFDC8,0.105
WFDC9,0.225
WFIKKN1,0.253
WFIKKN2,0.242
WFS1,0.312
WHAMM,0.499
WHRN,0.376
WIF1,0.375
WIPF1,0.511
WIPF2,0.53
WIPF3,0.436
WIPI1,0.487
WIPI2,0.452
WIZ,0.426
WLS,0.353
WNK1,0.294
WNK2,0.277
WNK3,0.294
WNK4,0.319
WNT1,0.277
WNT10A,0.23
WNT10B,0.261
WNT11,0.25
WNT16,0.31
WNT2,0.301
WNT2B,0.291
WNT3,0.306
WNT3A,0.265
WNT4,0.251
WNT5A,0.221
WNT5B,0.353
WNT6,0.301
WNT7A,0.277
WNT7B,0.267
WNT8A,0.236
WNT8B,0.237
WNT9A,0.247
WNT9B,0.222
WRAP53,0.489
WRAP73,0.627
WRN,0.359
WRNIP1,0.373
WSB1,0.41
WSB2,0.309
WSCD1,0.069
WSCD2,0.042
WT1,0.317
WTAP,0.507
WTIP,0.434
WWC1,0.434
WWC2,0.399
WWC3,0.399
WWOX,0.42
WWP1,0.376
WWP2,0.317
WWTR1,0.407
XAB2,0.412
XAF1,0.39
XAGE1A,0.173
XAGE1B,0.173
XAGE2,0.173
XAGE3,0.173
XBP1,0.255
XCL1,0.209
XCL2,0.238
XCR1,0.254
XDH,0.291
XG,0.214
XIAP,0.385
XIRP1,0.433
XIRP2,0.409
XK,0.302
XKR3,0.128
XKR4,0.193
XKR5,0.07
XKR6,0.193
XKR7,0.193
XKR8,0.193
XKR9,0.193
XKRX,0.128
XNDC1N,0.277
XPA,0.367
XPC,0.471
XPNPEP1,0.347
XPNPEP2,0.271
XPNPEP3,0.374
XPO1,0.431
XPO4,0.486
XPO5,0.444
XPO6,0.481
XPO7,0.423
XPOT,0.446
XPR1,0.275
XRCC1,0.341
XRCC2,0.513
XRCC3,0.455
XRCC4,0.458
XRCC5,0.348
XRCC6,0.384
XRN1,0.33
XRN2,0.346
XRRA1,0.435
XXYLT1,0.242
XYLB,0.293
XYLT1,0.219
XYLT2,0.213
YAE1,0.32
YAF2,0.482
YAP1,0.363
YARS1,0.455
YARS2,0.422
YBEY,0.274
YBX1,0.439
YBX2,0.343
YBX3,0.334
YDJC,0.102
YEATS2,0.478
YEATS4,0.51
YES1,0.417
YIF1A,0.412
YIF1B,0.28
YIPF1,0.402
YIPF2,0.402
YIPF3,0.464
YIPF4,0.406
YIPF5,0.461
YIPF6,0.449
YIPF7,0.242
YJEFN3,0.252
YJU2,0.331
YJU2B,0.26
YKT6,0.452
YLPM1,0.529
YME1L1,0.397
YOD1,0.338
YPEL1,0.282
YPEL2,0.318
YPEL3,0.343
YPEL4,0.318
YPEL5,0.497
YRDC,0.328
YTHDC1,0.434
YTHDC2,0.424
YTHDF1,0.379
YTHDF2,0.465
YTHDF3,0.375
YWHAB,0.473
YWHAE,0.482
YWHAG,0.544
YWHAH,0.434
YWHAQ,0.495
YWHAZ,0.493
YY1,0.378
YY1AP1,0.579
YY2,0.322
ZACN,0.214
ZAN,0.169
ZAP70,0.303
ZAR1,0.29
ZAR1L,0.251
ZBBX,0.054
ZBED1,0.426
ZBED2,0.125
ZBED3,0.304
ZBED4,0.485
ZBED5,0.328
ZBED6,0.393
ZBP1,0.427
ZBTB1,0.388
ZBTB10,0.408
ZBTB11,0.358
ZBTB12,0.301
